observation_id,asset,timestamp,scored_at,data_source,position_state,open,high,low,close,volume,er_10,er_20,er_40,atr,natr,vol_ratio,cross_count,osc,signal,osc_minus_signal,osc_slope_1,osc_slope_3,osc_abs,price_direction_12,price_direction_24,p_mr_win,p_mr_fail,pred_mr_return_pct,p_runner_win,pred_runner_return_pct,mr_fail_threshold,mr_eligible,runner_model_positive,asset_policy,decision,runner_exit_policy_a,runner_exit_policy_b,model_version,config_version,future_return_1h,future_return_3h,future_return_6h,future_return_12h,future_return_24h,mr_outcome,mr_failure_realized,runner_return_osc_cross,runner_return_hybrid,resolved_at
GOLD_2026-08-28T20:00:00,GOLD,2026-08-28 20:00:00,2026-08-30T10:54:56.911175+00:00,yahoo,FLAT,4507.89990234375,4529.89990234375,4502.7001953125,4529.89990234375,3151.0,0.6357085628190334,0.37512651342976056,0.30685352463966764,28.096453559187584,0.6202444681978647,1.4471299329653529,2.0,-2.179714818721679,-1.31422077975141,-0.865494038970269,-0.15054443454108357,-0.6393016768427389,2.179714818721679,0.16666666666666666,0.25,0.3921236854508544,0.7741403441177115,-0.3966946144309968,0.7077530443930828,1.41975110146103,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,,,,,,,,,,
USDJPY_2026-08-28T20:00:00,USDJPY,2026-08-28 20:00:00,2026-08-30T10:55:00.945394+00:00,yahoo,FLAT,160.08099365234375,160.13999938964844,160.00399780273438,160.03799438476562,0.0,0.46819544893279236,0.46886574440469786,0.3081410692706235,0.13319947414193314,0.08322990715672997,1.0731292529293939,2.0,3.3336906483571696,2.4866857868494874,0.8470048615076822,0.04298837229670749,0.27285639714729637,3.3336906483571696,0.0,0.16666666666666666,0.2919092541216987,0.5314009956183523,-0.10997899579217518,0.6794387674688485,0.2880009537658353,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,,,,,,,,,,
US500_2026-08-28T19:30:00,US500,2026-08-28 19:30:00,2026-08-30T10:55:01.480923+00:00,yahoo,FLAT,7712.7001953125,7716.14013671875,7707.740234375,7709.89990234375,380458000.0,0.17139825591034186,0.15845851034730762,0.07553533846050774,20.502717999169683,0.2659271619458641,1.1923713786747059,1.0,0.37599780225162255,0.027975330679322993,0.34802247157229954,0.027864734686403325,0.09473470997961086,0.37599780225162255,0.3333333333333333,0.4166666666666667,0.36714152215575,0.21416013150036836,-0.22765676881543614,0.1603444350966664,-0.2266277428763379,0.45,False,False,RESEARCH_ONLY,RESEARCH_ONLY,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,,,,,,,,,,
BTCUSD_2026-08-30T10:00:00,BTCUSD,2026-08-30 10:00:00,2026-08-30T10:55:01.814916+00:00,yahoo,FLAT,77979.40625,78113.390625,77959.1171875,78082.65625,94189568.0,0.13162363006902025,0.056362807063269696,0.15236812471019454,208.8510452110573,0.26747430894560187,0.4767370071181446,1.0,-0.46464058389640184,-0.7018734970459988,0.23723291314959694,0.024093261230654417,0.07017491402089182,0.46464058389640184,0.0,0.25,0.3815649734201338,0.5201838250377164,-0.20436850630986672,0.6892951328557142,0.14845066139606494,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,0.00016995662706877204,,,,,,,,,
ETHUSD_2026-08-30T10:00:00,ETHUSD,2026-08-30 10:00:00,2026-08-30T10:55:02.406038+00:00,yahoo,FLAT,2453.1298828125,2458.300048828125,2452.27001953125,2456.6201171875,74680320.0,0.08890973245790343,0.1600991873511576,0.22538075375158687,7.776377719196525,0.31654783190896574,0.4568935688047611,1.0,-0.369948707441876,-0.6296333886692917,0.2596846812274157,0.030227584779160488,0.09030757452240212,0.369948707441876,0.0,0.08333333333333333,0.336340526875115,0.292428800565919,-0.24572274790406248,0.434886573373074,0.141446559696839,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,-0.006512269622257588,,,,,,,,,
EURCAD_2026-08-28T22:00:00,EURCAD,2026-08-28 22:00:00,2026-08-30T10:55:02.912867+00:00,yahoo,FLAT,1.610129952430725,1.610129952430725,1.610129952430725,1.610129952430725,0.0,0.7131641057751877,0.41830456463370247,0.4745670652135576,0.0012266963368690045,0.07618616963290001,0.9602645371765144,0.0,-1.5104406064192546,-1.2667402008140243,-0.24370040560523032,-0.028895710943960484,-0.10643885134569286,1.5104406064192546,0.16666666666666666,0.16666666666666666,0.1562389920598923,0.7168215964830587,-0.14186722565617646,0.928448381115757,0.3025668015000815,0.45,False,True,ACTIVE,MR_BLOCK,FIXED_2ATR,OSC_CROSS,H1.0,phase_h_2026-08-30,,,,,,,,,,
